Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1411177356,HAL3184,NY,PAS,07/05/2018,21,SDN,ME/BE,S,58590,51590,14890,20191111,107,107,0,615203,QE08,0000,1111A,,Q,O,70-20,PARSONS BLVD,,0,408,D1,,BBBYBBB,1030A,1200P,BURG,0,1987,-,0,,,,,
1411177368,GNY2241,NY,PAS,07/05/2018,21,SDN,INFIN,S,58590,51590,14890,0,107,107,0,615203,QE08,0000,1115A,,Q,O,70-30,PARSONS BLVD,,0,408,D1,,BBBYBBB,1030A,1200P,BLACK,0,2012,-,0,,,,,
1411177370,JWV3687,PA,PAS,07/05/2018,21,SDN,KIA,S,58590,51590,14890,20180801,107,107,0,615203,QE08,0000,1119A,,Q,O,70-30,PARSONS BLVD,,0,408,D1,,BBBYBBB,1030A,1200P,WHITE,0,0,-,0,,,,,
1411276061,HZM2365,NY,PAS,07/01/2018,20,SDN,SUBAR,P,33200,45050,18600,20180930,121,121,121,950389,0121,0000,0657P,,R,F,53,HOLLAND AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2018,-,0,,,,,
1411276073,HTJ1292,NY,PAS,07/01/2018,14,SDN,LEXUS,P,33200,45050,18600,20190705,121,121,121,948517,0121,0000,0700P,,R,F,35,HOLLAND AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1411587546,HTJ2732,NY,PAS,06/28/2018,14,SUBN,HYUND,P,38994,28400,25908,20190731,120,120,120,961805,0120,0000,0215A,,R,F,30,MERLE PL,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,
1411587558,HGV9461,NY,PAS,07/06/2018,20,SDN,HONDA,P,42795,18510,48400,20200508,120,120,120,961805,0120,0000,0440A,,R,O,225,PARK HILL AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1412478145,GHC370,MA,PAS,05/27/2018,98,SUBN,TOYOT,P,47630,83330,55530,20191031,81,81,81,961680,0081,0000,0330A,,K,F,336,HART ST,,0,408,F4,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1412481272,JAG1216,NY,PAS,06/05/2018,41,SUBN,FORD,P,61730,55530,82930,20200514,81,81,81,960482,0081,0000,1040P,,,F,604,MONROE ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1412738908,G31613,NY,PAS,07/07/2018,62,SDN,TOYOT,P,11620,63190,28620,20190523,47,47,808,957544,0808,0000,0549P,0540P,BX,F,3885,BAYCHESTER AVE,,20180707,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,1995,-,0,,,,,
1412749074,HNH5857,NY,PAS,06/27/2018,20,SDN,FORD,P,24570,10320,67520,20180930,45,45,0,962879,PSA8,0000,0700A,,,F,2755,DEWEY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1412749098,HXH5863,NY,PAS,06/27/2018,40,SDN,MITSU,P,60520,23800,62420,20200315,43,43,0,962879,PSA8,0000,0555A,,BX,F,1710,RANDALL AVE,,0,408,D,,BBBBBBB,ALL,ALL,TAN,0,2006,-,5,,,,,
1412750465,GYV8753,NY,PAS,07/13/2018,40,SDN,INFIN,P,63190,6950,28500,20190819,47,47,0,961157,PSA8,0000,0305A,,BX,F,1920,SCHIEFFELIN AVE,,0,408,D4,,BBBBBBB,ALL,ALL,GOLD,0,2001,-,0,,,,,
1412752700,HYY6518,NY,PAS,06/03/2018,40,SDN,DODGE,P,45228,70041,48157,20200404,121,121,121,963173,0121,0000,0824P,,R,F,142,ROCKVILLE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2018,-,0,,,,,
1412753041,HYA4769,NY,PAS,06/28/2018,42,SDN,NISSA,P,0,40404,40404,20180423,121,121,121,960135,0121,0000,0900A,,R,F,24,ROXBURY AVE,,0,408,H0,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1412753053,HTJ2235,NY,PAS,07/06/2018,14,SDN,NISSA,P,48500,16410,49876,20190810,121,121,121,960135,0121,0000,0905A,,R,O,171,SOUTH AVE,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2003,-,0,,,,,
1413261838,HGR3913,NY,PAS,07/09/2018,17,SUBN,SUZUK,X,9520,26910,26940,20200526,48,48,2,0,0002,0000,0338P,0330P,BX,F,1826,ARTHUR AVENUE,,20180709,408,D5,,YYYYYBB,0800A,0500P,GREY,0,2010,-,0,,,,,
1437503986,KRK3392,PA,PAS,06/13/2018,17,SUBN,CHEVR,X,21350,40404,40404,0,5,5,868,0,0868,0000,0722A,,,F,,GOLD ST,,0,408,C4,,YYYYYBB,0700A,0700P,,0,0,-,0,,,,,
1413262740,GKD3930,NY,PAS,07/11/2018,17,SUBN,JEEP,X,14590,45490,22995,20190819,5,5,1,702195,0001,0000,0754A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,WHITE,0,2015,-,0,,,,,
1413262752,GAR1875,NY,PAS,07/11/2018,17,SDN,BUICK,X,14590,45490,22995,20160731,5,5,1,702195,0001,0000,0925A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,2013,-,0,,,,,
1413262764,GEL2549,NY,PAS,07/12/2018,17,SUBN,HONDA,X,14590,45490,22995,0,5,5,1,702198,0001,0000,0933A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,BLUE,0,0,-,0,,,,,
1413262788,JAD8976,NY,PAS,07/12/2018,17,SUBN,NISSA,X,20890,24390,16135,20180813,5,5,1,702195,0001,0000,1002A,,NY,F,59,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLUE,0,2015,-,0,,,,,
1413263203,HWB4521,NY,PAS,04/27/2018,17,SDN,PONTI,X,10410,36490,36510,20200121,32,32,1,825541,0001,0000,0841A,0830A,NY,,2238,5TH AVENUE,,0,408,F2,,YYYYYYY,ALL,ALL,RED,0,2006,-,0,,,,,
1413264049,HXY9919,NY,PAS,06/14/2018,17,SDN,NISSA,X,14590,45490,22995,20200202,5,5,1,702195,0001,0000,1028A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,0,-,0,,,,,
1413264074,HJ26130,NY,PAS,06/15/2018,17,SDN,BMW,X,20890,24390,16135,20190424,5,5,1,702195,0001,0000,0901A,,NY,F,59,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,GRAY,0,2017,-,0,,,,,
1413264098,HBU1147,NY,PAS,06/15/2018,17,SUBN,DODGE,X,14590,45490,22995,20190930,5,5,1,702195,0001,0000,1001A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,2016,-,0,,,,,
1413264104,GJB5693,NY,PAS,06/15/2018,17,SDN,NISSA,X,20890,24390,16135,20180930,5,5,1,702195,0001,0000,1009A,,NY,F,50,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,GRAY,0,2018,-,0,,,,,
1413264116,HFF1324,NY,PAS,06/15/2018,17,SDN,MAZDA,X,14590,45490,22995,20180930,5,5,1,702195,0001,0000,1020A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,GRAY,0,2016,-,0,,,,,
1413264128,GJB5693,NY,PAS,06/18/2020,17,SDN,NISSA,X,20890,24390,16135,20180930,5,5,1,702195,0001,0000,0936A,,NY,F,50,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,GRAY,0,2018,-,0,,,,,
1413264130,HPK1031,NY,PAS,06/18/2018,17,SUBN,FORD,X,20890,24390,16135,20200228,5,5,1,702195,0001,0000,0938A,,NY,F,59,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLACK,0,2016,-,0,,,,,
1413264141,HVK3384,NY,PAS,06/19/2018,17,SUBN,TOYOT,X,20890,24390,16135,20190925,5,5,1,702195,0001,0000,0943A,,NY,F,50,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLACK,0,2017,-,0,,,,,
1413264153,GGZ2456,NY,PAS,06/19/2018,17,SDN,KIA,X,20890,24390,16135,20190829,5,5,1,702195,0001,0000,0947A,,NY,F,59,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLACK,0,2013,-,0,,,,,
1413264165,GCF6761,NY,PAS,06/19/2018,17,SUBN,FORD,X,20890,24390,16135,20190531,5,5,1,702195,0001,0000,0950A,,NY,O,50,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLACK,0,2013,-,0,,,,,
1413265327,HTU2559,NY,PAS,06/09/2018,17,SDN,FORD,X,41145,40404,40404,20180930,88,88,1,708827,0001,0000,0858A,,K,,,N/S FLEET ST,,0,408,C4,,YYYYYYB,0800A,0600P,RED,0,2017,-,0,,,,,
1413265637,M60JYK,NJ,PAS,06/20/2018,17,SUBN,HONDA,X,20890,24390,16135,0,5,5,1,702195,0001,0000,0949A,,NY,O,50,FRANKLIN STREET,,0,408,F2,,YYYYYBB,0800A,0600P,GRAY,0,0,-,0,,,,,
1413265650,HHL876G,NY,PAS,06/20/2018,17,SDN,HYUND,X,20890,24390,16135,20180623,5,5,1,702195,0001,0000,0954A,,NY,F,59,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,SILVE,0,2013,-,0,,,,,
1413265662,GEZ1006,NY,PAS,06/20/2018,17,SDN,DODGE,X,24750,24390,14590,20180731,5,5,1,702195,0001,0000,0100P,,NY,O,130,LEONARD STREET,,0,408,C4,,YYYYYBB,0700A,0700P,GRAY,0,2013,-,0,,,,,
1413265674,GPP8671,NY,PAS,06/21/2018,17,SDN,FORD,X,20890,24390,16135,20180630,5,5,1,702195,0001,0000,0942A,,NY,F,59,FRANKLIN STREET,,0,408,C,,YYYYYBB,0800A,0600P,WHITE,0,2015,-,0,,,,,
1413265698,HDD3516,NY,PAS,06/27/2018,17,SDN,CHEVR,X,20890,24390,16135,20200131,5,5,1,702195,0001,0000,1033A,,NY,O,50,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLACK,0,2016,-,0,,,,,
1413265704,GDX3069,NY,PAS,06/27/2018,17,SDN,FORD,X,24750,24390,14590,20190228,5,5,1,702195,0001,0000,1024A,,NY,O,130,LEONARD STREET,,0,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,2013,-,0,,,,,
1413265765,GCG2049,NY,PAS,06/27/2018,17,SUBN,SUBAR,X,14590,45490,22995,20181104,5,5,1,702195,0001,0000,1156A,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,WHITE,0,2013,-,0,,,,,
1413265777,JKL683,SC,PAS,06/29/2018,17,P-U,GMC,X,20890,24390,16135,0,,0,1,702195,0001,0000,1155A,,NY,O,56,FRANKLIN STREET,,0,408,C4,,YYYYYBB,0800A,0600P,BLACK,0,0,-,0,,,,,
1413265789,GNB7946,NY,PAS,06/29/2018,17,SDN,CHEVR,X,14590,45490,22995,20180430,5,5,1,702195,0001,0000,0111P,,NY,F,85,CENTRE STREET,,0,408,C4,,YYYYYBB,0700A,0700P,BLACK,0,2014,-,0,,,,,
1413265893,HPB6258,NY,PAS,06/07/2018,98,SUBN,HONDA,X,11790,11490,11690,20190605,108,108,6,523806,0006,0000,1120A,1100A,Q,F,56-17,56 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0,2005,-,0,,,,,
1413267725,HUZ5638,NY,PAS,04/27/2018,17,SDN,INFIN,X,10410,36490,36510,20191005,32,32,1,825541,0001,0000,0858,0830A,NY,F,2238,5TH AVENUE,,0,408,C4,,YYYYYYY,ALL,ALL,BLACK,0,2018,-,0,,,,,
